ID|SourceID|MessageID|Tag|Value|Type|Quality|Timestamp|TimestampMessage|TimestampCreation
63|BH14|8343106b-f8cb-41f2-8f2a-11b4fe6e5ec7|ZR_SUMCYC_JOB_OK_I|3831|xsd:long|Good|2018-02-28 16:36:07|2018-02-28 16:36:07|2018-02-28 17:36:07.947000000
64|BH14|fb8bf25e-ba06-4a6f-a29e-115068d631d8|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:36:18|2018-02-28 16:36:18|2018-02-28 17:36:18.950000000
65|BH14|a4043f48-f5a3-404a-b612-6a9fa50ac457|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:36:51|2018-02-28 16:36:51|2018-02-28 17:36:51.997000000
66|BH14|a4043f48-f5a3-404a-b612-6a9fa50ac457|ZR_SUMCYC_JOB_OK_I|3832|xsd:long|Good|2018-02-28 16:36:51|2018-02-28 16:36:51|2018-02-28 17:36:51.997000000
67|BH14|04079d7d-c311-4145-aeba-9a94da991b2d|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:37:02|2018-02-28 16:37:02|2018-02-28 17:37:02.997000000
68|BH14|2a1a1053-c247-4d06-8923-8ad1f123ebf6|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:37:36|2018-02-28 16:37:36|2018-02-28 17:37:36.050000000
69|BH14|2a1a1053-c247-4d06-8923-8ad1f123ebf6|ZR_SUMCYC_JOB_OK_I|3833|xsd:long|Good|2018-02-28 16:37:36|2018-02-28 16:37:36|2018-02-28 17:37:36.050000000
70|BH14|cf7cc76e-4f11-4ab3-a60d-95bbd6af807f|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:37:47|2018-02-28 16:37:47|2018-02-28 17:37:47.057000000
71|BH14|5f26369c-17a3-4f92-885f-16f4efa5308d|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:38:20|2018-02-28 16:38:20|2018-02-28 17:38:20.067000000
72|BH14|5f26369c-17a3-4f92-885f-16f4efa5308d|ZR_SUMCYC_JOB_OK_I|3834|xsd:long|Good|2018-02-28 16:38:20|2018-02-28 16:38:20|2018-02-28 17:38:20.067000000
73|BH14|e79fe395-574e-4744-9bac-7d161c8f0176|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:38:31|2018-02-28 16:38:31|2018-02-28 17:38:31.113000000
74|BH14|8cd82864-d430-467c-869e-dfb8ce9f5794|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:39:04|2018-02-28 16:39:04|2018-02-28 17:39:04.160000000
75|BH14|8cd82864-d430-467c-869e-dfb8ce9f5794|ZR_SUMCYC_JOB_OK_I|3835|xsd:long|Good|2018-02-28 16:39:04|2018-02-28 16:39:04|2018-02-28 17:39:04.160000000
76|BH14|8dbafd8a-2ad7-4d9b-8a49-de37bda7acbe|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:39:15|2018-02-28 16:39:15|2018-02-28 17:39:15.160000000
77|BH14|193819d6-2875-47d6-bb2e-a9a51c351915|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:39:48|2018-02-28 16:39:48|2018-02-28 17:39:48.197000000
78|BH14|193819d6-2875-47d6-bb2e-a9a51c351915|ZR_SUMCYC_JOB_OK_I|3836|xsd:long|Good|2018-02-28 16:39:48|2018-02-28 16:39:48|2018-02-28 17:39:48.197000000
