ID|SourceID|MessageID|Tag|Value|Type|Quality|Timestamp|TimestampMessage|TimestampCreation
4264|BH14|a3fff9d3-5450-483a-9620-7b526f0539aa|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 22:55:06|2018-02-27 22:55:06|2018-02-27 23:55:06.603000000
4265|BH14|a3fff9d3-5450-483a-9620-7b526f0539aa|PW_T_CYC|44.045528411865|xsd:double|Good|2018-02-27 22:55:06|2018-02-27 22:55:06|2018-02-27 23:55:06.603000000
4266|BH14|a3fff9d3-5450-483a-9620-7b526f0539aa|PW_T_F|0.029799938202|xsd:double|Good|2018-02-27 22:55:06|2018-02-27 22:55:06|2018-02-27 23:55:06.603000000
4267|BH14|a3fff9d3-5450-483a-9620-7b526f0539aa|PW_T_SUM|0.033400058746|xsd:double|Good|2018-02-27 22:55:06|2018-02-27 22:55:06|2018-02-27 23:55:06.603000000
4268|BH14|a3fff9d3-5450-483a-9620-7b526f0539aa|PW_V_CF|3.673000097275|xsd:double|Good|2018-02-27 22:55:06|2018-02-27 22:55:06|2018-02-27 23:55:06.603000000
4269|BH14|dc1f9dad-a41a-4338-bf78-b70fe0d966d8|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 22:55:21|2018-02-27 22:55:21|2018-02-27 23:55:21.637000000
4270|BH14|dc1f9dad-a41a-4338-bf78-b70fe0d966d8|ZR_SUMCYC_JOB_OK_I|2529|xsd:long|Good|2018-02-27 22:55:21|2018-02-27 22:55:21|2018-02-27 23:55:21.637000000
4271|BH14|b44ee9cf-858c-407c-a11e-6447ad50d812|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 22:55:32|2018-02-27 22:55:32|2018-02-27 23:55:32.653000000
4272|BH14|be063e74-bb62-4f08-9e06-5a8928523534|PW_L_B|19|xsd:double|Good|2018-02-27 22:55:50|2018-02-27 22:55:50|2018-02-27 23:55:50.843000000
4273|BH14|be063e74-bb62-4f08-9e06-5a8928523534|PW_F_LCTR|9196622|xsd:double|Good|2018-02-27 22:55:50|2018-02-27 22:55:50|2018-02-27 23:55:50.843000000
4274|BH14|be063e74-bb62-4f08-9e06-5a8928523534|PW_P_IMMAX|955|xsd:double|Good|2018-02-27 22:55:50|2018-02-27 22:55:50|2018-02-27 23:55:50.843000000
4275|BH14|be063e74-bb62-4f08-9e06-5a8928523534|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 22:55:50|2018-02-27 22:55:50|2018-02-27 23:55:50.843000000
4276|BH14|be063e74-bb62-4f08-9e06-5a8928523534|PW_T_CYC|44.084362030029|xsd:double|Good|2018-02-27 22:55:50|2018-02-27 22:55:50|2018-02-27 23:55:50.843000000
4277|BH14|be063e74-bb62-4f08-9e06-5a8928523534|PW_T_F|0.029400110245|xsd:double|Good|2018-02-27 22:55:50|2018-02-27 22:55:50|2018-02-27 23:55:50.843000000
4278|BH14|be063e74-bb62-4f08-9e06-5a8928523534|PW_T_SUM|0.032599925995|xsd:double|Good|2018-02-27 22:55:50|2018-02-27 22:55:50|2018-02-27 23:55:50.843000000
4279|BH14|be063e74-bb62-4f08-9e06-5a8928523534|PW_V_CF|3.679173946381|xsd:double|Good|2018-02-27 22:55:50|2018-02-27 22:55:50|2018-02-27 23:55:50.843000000
4280|BH14|82772dd1-7c2e-45a5-9b03-bb867ec672d8|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 22:56:05|2018-02-27 22:56:05|2018-02-27 23:56:05.710000000
4281|BH14|82772dd1-7c2e-45a5-9b03-bb867ec672d8|ZR_SUMCYC_JOB_OK_I|2530|xsd:long|Good|2018-02-27 22:56:05|2018-02-27 22:56:05|2018-02-27 23:56:05.710000000
4282|BH14|d8e051cd-f5a4-4d11-bb1f-ac90ac95b664|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 22:56:16|2018-02-27 22:56:16|2018-02-27 23:56:16.713000000
4283|BH14|dd52b96d-9c3f-4a0f-9cf4-3623bc4d2a45|PW_F_LCTR|9191349|xsd:double|Good|2018-02-27 22:56:34|2018-02-27 22:56:34|2018-02-27 23:56:34.757000000
4284|BH14|dd52b96d-9c3f-4a0f-9cf4-3623bc4d2a45|PW_P_IMMAX|958|xsd:double|Good|2018-02-27 22:56:34|2018-02-27 22:56:34|2018-02-27 23:56:34.757000000
4285|BH14|dd52b96d-9c3f-4a0f-9cf4-3623bc4d2a45|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 22:56:34|2018-02-27 22:56:34|2018-02-27 23:56:34.757000000
4286|BH14|dd52b96d-9c3f-4a0f-9cf4-3623bc4d2a45|PW_S_PRE|12|xsd:double|Good|2018-02-27 22:56:34|2018-02-27 22:56:34|2018-02-27 23:56:34.757000000
4287|BH14|dd52b96d-9c3f-4a0f-9cf4-3623bc4d2a45|PW_T_CYC|43.93981552124|xsd:double|Good|2018-02-27 22:56:34|2018-02-27 22:56:34|2018-02-27 23:56:34.757000000
4288|BH14|dd52b96d-9c3f-4a0f-9cf4-3623bc4d2a45|PW_T_SUM|0.032199859619|xsd:double|Good|2018-02-27 22:56:34|2018-02-27 22:56:34|2018-02-27 23:56:34.757000000
4289|BH14|dd52b96d-9c3f-4a0f-9cf4-3623bc4d2a45|PW_V_CF|3.676522016525|xsd:double|Good|2018-02-27 22:56:34|2018-02-27 22:56:34|2018-02-27 23:56:34.757000000
4290|BH14|bd18de64-7ead-4ee1-91c7-ed609627c6be|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 22:56:49|2018-02-27 22:56:49|2018-02-27 23:56:49.713000000
4291|BH14|bd18de64-7ead-4ee1-91c7-ed609627c6be|ZR_SUMCYC_JOB_OK_I|2531|xsd:long|Good|2018-02-27 22:56:49|2018-02-27 22:56:49|2018-02-27 23:56:49.713000000
4292|BH14|d45c8051-908d-4693-954c-9d4efea12afe|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 22:57:00|2018-02-27 22:57:00|2018-02-27 23:57:00.733000000
4293|BH14|d9c2098b-0189-4957-811f-9dd749c5078e|PW_F_LCTR|9199917|xsd:double|Good|2018-02-27 22:57:18|2018-02-27 22:57:18|2018-02-27 23:57:18.757000000
4294|BH14|d9c2098b-0189-4957-811f-9dd749c5078e|PW_P_IMMAX|959|xsd:double|Good|2018-02-27 22:57:18|2018-02-27 22:57:18|2018-02-27 23:57:18.757000000
4295|BH14|d9c2098b-0189-4957-811f-9dd749c5078e|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 22:57:18|2018-02-27 22:57:18|2018-02-27 23:57:18.757000000
4296|BH14|d9c2098b-0189-4957-811f-9dd749c5078e|PW_S_PRE|13|xsd:double|Good|2018-02-27 22:57:18|2018-02-27 22:57:18|2018-02-27 23:57:18.757000000
4297|BH14|d9c2098b-0189-4957-811f-9dd749c5078e|PW_T_CYC|44.095657348633|xsd:double|Good|2018-02-27 22:57:18|2018-02-27 22:57:18|2018-02-27 23:57:18.757000000
4298|BH14|d9c2098b-0189-4957-811f-9dd749c5078e|PW_T_F|0.029600143433|xsd:double|Good|2018-02-27 22:57:18|2018-02-27 22:57:18|2018-02-27 23:57:18.757000000
4299|BH14|d9c2098b-0189-4957-811f-9dd749c5078e|PW_T_SUM|0.032799959183|xsd:double|Good|2018-02-27 22:57:18|2018-02-27 22:57:18|2018-02-27 23:57:18.757000000
4300|BH14|d9c2098b-0189-4957-811f-9dd749c5078e|PW_V_CF|3.669956684113|xsd:double|Good|2018-02-27 22:57:18|2018-02-27 22:57:18|2018-02-27 23:57:18.757000000
4301|BH14|eab441ba-7e19-4cfd-8ee7-e906d0f0b33a|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 22:57:33|2018-02-27 22:57:33|2018-02-27 23:57:33.777000000
4302|BH14|eab441ba-7e19-4cfd-8ee7-e906d0f0b33a|ZR_SUMCYC_JOB_OK_I|2532|xsd:long|Good|2018-02-27 22:57:33|2018-02-27 22:57:33|2018-02-27 23:57:33.777000000
4303|BH14|452e7530-7185-4d9e-a7f7-21cb941e3410|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 22:57:44|2018-02-27 22:57:44|2018-02-27 23:57:44.783000000
4304|BH14|09ae0a19-dcd0-413a-bdd6-91e6e5b1510b|PW_F_LCTR|9202554|xsd:double|Good|2018-02-27 22:58:02|2018-02-27 22:58:02|2018-02-27 23:58:02.833000000
4305|BH14|09ae0a19-dcd0-413a-bdd6-91e6e5b1510b|PW_P_IMMAX|956|xsd:double|Good|2018-02-27 22:58:02|2018-02-27 22:58:02|2018-02-27 23:58:02.833000000
4306|BH14|09ae0a19-dcd0-413a-bdd6-91e6e5b1510b|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 22:58:02|2018-02-27 22:58:02|2018-02-27 23:58:02.833000000
4307|BH14|09ae0a19-dcd0-413a-bdd6-91e6e5b1510b|PW_S_PRE|12|xsd:double|Good|2018-02-27 22:58:02|2018-02-27 22:58:02|2018-02-27 23:58:02.833000000
4308|BH14|09ae0a19-dcd0-413a-bdd6-91e6e5b1510b|PW_T_CYC|44.086399078369|xsd:double|Good|2018-02-27 22:58:02|2018-02-27 22:58:02|2018-02-27 23:58:02.833000000
4309|BH14|09ae0a19-dcd0-413a-bdd6-91e6e5b1510b|PW_T_F|0.029599905014|xsd:double|Good|2018-02-27 22:58:02|2018-02-27 22:58:02|2018-02-27 23:58:02.833000000
4310|BH14|09ae0a19-dcd0-413a-bdd6-91e6e5b1510b|PW_T_SUM|0.032400131226|xsd:double|Good|2018-02-27 22:58:02|2018-02-27 22:58:02|2018-02-27 23:58:02.833000000
4311|BH14|09ae0a19-dcd0-413a-bdd6-91e6e5b1510b|PW_V_CF|3.670695781708|xsd:double|Good|2018-02-27 22:58:02|2018-02-27 22:58:02|2018-02-27 23:58:02.833000000
4312|BH14|66fbae7f-a0fc-4881-bf29-14cd062ee207|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 22:58:17|2018-02-27 22:58:17|2018-02-27 23:58:17.850000000
4313|BH14|66fbae7f-a0fc-4881-bf29-14cd062ee207|ZR_SUMCYC_JOB_OK_I|2533|xsd:long|Good|2018-02-27 22:58:17|2018-02-27 22:58:17|2018-02-27 23:58:17.850000000
4314|BH14|61aab039-0c77-43c6-89e3-ed5346f466d3|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 22:58:28|2018-02-27 22:58:28|2018-02-27 23:58:28.850000000
4315|BH14|01e16cfd-0dc5-49f9-b6be-69665a4cb44f|PW_L_B|18|xsd:double|Good|2018-02-27 22:58:46|2018-02-27 22:58:46|2018-02-27 23:58:46.853000000
4316|BH14|01e16cfd-0dc5-49f9-b6be-69665a4cb44f|PW_F_LCTR|9208487|xsd:double|Good|2018-02-27 22:58:46|2018-02-27 22:58:46|2018-02-27 23:58:46.853000000
4317|BH14|01e16cfd-0dc5-49f9-b6be-69665a4cb44f|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 22:58:46|2018-02-27 22:58:46|2018-02-27 23:58:46.853000000
4318|BH14|01e16cfd-0dc5-49f9-b6be-69665a4cb44f|PW_S_PRE|13|xsd:double|Good|2018-02-27 22:58:46|2018-02-27 22:58:46|2018-02-27 23:58:46.853000000
4319|BH14|01e16cfd-0dc5-49f9-b6be-69665a4cb44f|PW_T_CYC|44.051422119141|xsd:double|Good|2018-02-27 22:58:46|2018-02-27 22:58:46|2018-02-27 23:58:46.853000000
4320|BH14|01e16cfd-0dc5-49f9-b6be-69665a4cb44f|PW_T_SUM|0.031599998474|xsd:double|Good|2018-02-27 22:58:46|2018-02-27 22:58:46|2018-02-27 23:58:46.853000000
4321|BH14|01e16cfd-0dc5-49f9-b6be-69665a4cb44f|PW_V_CF|3.673087120056|xsd:double|Good|2018-02-27 22:58:46|2018-02-27 22:58:46|2018-02-27 23:58:46.853000000
4322|BH14|c3524167-fa11-40ac-ae3a-5d7e66568d1e|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 22:59:01|2018-02-27 22:59:01|2018-02-27 23:59:01.887000000
4323|BH14|c3524167-fa11-40ac-ae3a-5d7e66568d1e|ZR_SUMCYC_JOB_OK_I|2534|xsd:long|Good|2018-02-27 22:59:01|2018-02-27 22:59:01|2018-02-27 23:59:01.887000000
4324|BH14|ef608682-9e07-405d-ad87-c25b3e5d35f2|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 22:59:13|2018-02-27 22:59:13|2018-02-27 23:59:13.880000000
4325|BH14|423cf755-961a-4578-b6c5-d81c98ee7f4c|PW_F_LCTR|9213101|xsd:double|Good|2018-02-27 22:59:30|2018-02-27 22:59:30|2018-02-27 23:59:30.880000000
4326|BH14|423cf755-961a-4578-b6c5-d81c98ee7f4c|PW_P_IMMAX|954|xsd:double|Good|2018-02-27 22:59:30|2018-02-27 22:59:30|2018-02-27 23:59:30.880000000
4327|BH14|423cf755-961a-4578-b6c5-d81c98ee7f4c|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 22:59:30|2018-02-27 22:59:30|2018-02-27 23:59:30.880000000
4328|BH14|423cf755-961a-4578-b6c5-d81c98ee7f4c|PW_T_CYC|44.105327606201|xsd:double|Good|2018-02-27 22:59:30|2018-02-27 22:59:30|2018-02-27 23:59:30.880000000
4329|BH14|423cf755-961a-4578-b6c5-d81c98ee7f4c|PW_T_F|0.029799938202|xsd:double|Good|2018-02-27 22:59:30|2018-02-27 22:59:30|2018-02-27 23:59:30.880000000
4330|BH14|423cf755-961a-4578-b6c5-d81c98ee7f4c|PW_T_SUM|0.031400203705|xsd:double|Good|2018-02-27 22:59:30|2018-02-27 22:59:30|2018-02-27 23:59:30.880000000
4331|BH14|423cf755-961a-4578-b6c5-d81c98ee7f4c|PW_V_CF|3.671000242233|xsd:double|Good|2018-02-27 22:59:30|2018-02-27 22:59:30|2018-02-27 23:59:30.880000000
4332|BH14|13059770-6fe0-4577-933c-0a16ea2a8be2|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 22:59:45|2018-02-27 22:59:45|2018-02-27 23:59:45.887000000
4333|BH14|13059770-6fe0-4577-933c-0a16ea2a8be2|ZR_SUMCYC_JOB_OK_I|2535|xsd:long|Good|2018-02-27 22:59:45|2018-02-27 22:59:45|2018-02-27 23:59:45.887000000
4334|BH14|89d4e7e3-1cd5-4bc2-9fa1-13e7d27a5756|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 22:59:56|2018-02-27 22:59:56|2018-02-27 23:59:56.910000000
4335|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_L_B|19|xsd:double|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4336|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_F_LCTR|9220353|xsd:double|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4337|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_P_IMMAX|958|xsd:double|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4338|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4339|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_S_PRE|12|xsd:double|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4340|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_T_CYC|44.110919952393|xsd:double|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4341|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_T_F|0.029599905014|xsd:double|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4342|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_T_SUM|0.033200025558|xsd:double|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4343|BH14|e296ff3c-5850-4ca3-b98b-b8889a5cd2b5|PW_V_CF|3.668043613434|xsd:double|Good|2018-02-27 23:00:14|2018-02-27 23:00:14|2018-02-28 00:00:14.987000000
4344|BH14|bdbd2ab4-3191-4169-b914-a2622ee93d6f|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 23:00:29|2018-02-27 23:00:29|2018-02-28 00:00:30.013000000
4345|BH14|bdbd2ab4-3191-4169-b914-a2622ee93d6f|ZR_SUMCYC_JOB_OK_I|2536|xsd:long|Good|2018-02-27 23:00:29|2018-02-27 23:00:29|2018-02-28 00:00:30.013000000
4346|BH14|65ba5e34-71a9-4133-a263-9bf6c4b94447|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 23:00:40|2018-02-27 23:00:40|2018-02-28 00:00:41.017000000
4347|BH14|16440100-9114-4b76-a839-ae8df89c4452|PW_F_LCTR|9221672|xsd:double|Good|2018-02-27 23:00:58|2018-02-27 23:00:58|2018-02-28 00:00:59.393000000
4348|BH14|16440100-9114-4b76-a839-ae8df89c4452|PW_P_IMMAX|957|xsd:double|Good|2018-02-27 23:00:58|2018-02-27 23:00:58|2018-02-28 00:00:59.393000000
4349|BH14|16440100-9114-4b76-a839-ae8df89c4452|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 23:00:58|2018-02-27 23:00:58|2018-02-28 00:00:59.393000000
4350|BH14|16440100-9114-4b76-a839-ae8df89c4452|PW_T_CYC|44.089897155762|xsd:double|Good|2018-02-27 23:00:58|2018-02-27 23:00:58|2018-02-28 00:00:59.393000000
4351|BH14|16440100-9114-4b76-a839-ae8df89c4452|PW_T_SUM|0.032999992371|xsd:double|Good|2018-02-27 23:00:58|2018-02-27 23:00:58|2018-02-28 00:00:59.393000000
4352|BH14|16440100-9114-4b76-a839-ae8df89c4452|PW_V_CF|3.678304672241|xsd:double|Good|2018-02-27 23:00:58|2018-02-27 23:00:58|2018-02-28 00:00:59.393000000
4353|BH14|e0b95a3e-cc3c-44ed-be10-ca927d591747|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 23:01:13|2018-02-27 23:01:13|2018-02-28 00:01:14.040000000
4354|BH14|e0b95a3e-cc3c-44ed-be10-ca927d591747|ZR_SUMCYC_JOB_OK_I|2537|xsd:long|Good|2018-02-27 23:01:13|2018-02-27 23:01:13|2018-02-28 00:01:14.040000000
4355|BH14|a95d430c-cf8a-484e-922c-d1e5aeda08d4|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 23:01:26|2018-02-27 23:01:26|2018-02-28 00:01:26.050000000
4356|BH14|8f43b4b1-24ca-423b-a812-600228747894|PW_F_LCTR|9224968|xsd:double|Good|2018-02-27 23:01:43|2018-02-27 23:01:43|2018-02-28 00:01:43.077000000
4357|BH14|8f43b4b1-24ca-423b-a812-600228747894|PW_P_IMMAX|954|xsd:double|Good|2018-02-27 23:01:43|2018-02-27 23:01:43|2018-02-28 00:01:43.077000000
4358|BH14|8f43b4b1-24ca-423b-a812-600228747894|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 23:01:43|2018-02-27 23:01:43|2018-02-28 00:01:43.077000000
4359|BH14|8f43b4b1-24ca-423b-a812-600228747894|PW_T_CYC|44.058460235596|xsd:double|Good|2018-02-27 23:01:43|2018-02-27 23:01:43|2018-02-28 00:01:43.077000000
4360|BH14|8f43b4b1-24ca-423b-a812-600228747894|PW_T_SUM|0.032200098038|xsd:double|Good|2018-02-27 23:01:43|2018-02-27 23:01:43|2018-02-28 00:01:43.077000000
4361|BH14|8f43b4b1-24ca-423b-a812-600228747894|PW_V_CF|3.675130605698|xsd:double|Good|2018-02-27 23:01:43|2018-02-27 23:01:43|2018-02-28 00:01:43.077000000
4362|BH14|5de1ef0b-1e49-4750-b574-1a6654d263fb|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 23:01:58|2018-02-27 23:01:58|2018-02-28 00:01:58.103000000
4363|BH14|5de1ef0b-1e49-4750-b574-1a6654d263fb|ZR_SUMCYC_JOB_OK_I|2538|xsd:long|Good|2018-02-27 23:01:58|2018-02-27 23:01:58|2018-02-28 00:01:58.103000000
4364|BH14|fbf906d0-1aa7-4dba-a896-8684eda2f81a|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 23:02:10|2018-02-27 23:02:10|2018-02-28 00:02:10.120000000
4365|BH14|714b5c7a-6e56-4c26-a7f0-f0e0255d5c27|PW_F_LCTR|9226285|xsd:double|Good|2018-02-27 23:02:27|2018-02-27 23:02:27|2018-02-28 00:02:27.130000000
4366|BH14|714b5c7a-6e56-4c26-a7f0-f0e0255d5c27|PW_P_IMMAX|953|xsd:double|Good|2018-02-27 23:02:27|2018-02-27 23:02:27|2018-02-28 00:02:27.130000000
4367|BH14|714b5c7a-6e56-4c26-a7f0-f0e0255d5c27|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 23:02:27|2018-02-27 23:02:27|2018-02-28 00:02:27.130000000
4368|BH14|714b5c7a-6e56-4c26-a7f0-f0e0255d5c27|PW_S_PRE|13|xsd:double|Good|2018-02-27 23:02:27|2018-02-27 23:02:27|2018-02-28 00:02:27.130000000
4369|BH14|714b5c7a-6e56-4c26-a7f0-f0e0255d5c27|PW_T_CYC|44.091705322266|xsd:double|Good|2018-02-27 23:02:27|2018-02-27 23:02:27|2018-02-28 00:02:27.130000000
4370|BH14|714b5c7a-6e56-4c26-a7f0-f0e0255d5c27|PW_T_SUM|0.033400058746|xsd:double|Good|2018-02-27 23:02:27|2018-02-27 23:02:27|2018-02-28 00:02:27.130000000
4371|BH14|714b5c7a-6e56-4c26-a7f0-f0e0255d5c27|PW_V_CF|3.671130657196|xsd:double|Good|2018-02-27 23:02:27|2018-02-27 23:02:27|2018-02-28 00:02:27.130000000
4372|BH14|dee89dc9-0098-40ec-b2d1-28355b834ac9|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 23:02:42|2018-02-27 23:02:42|2018-02-28 00:02:42.137000000
4373|BH14|dee89dc9-0098-40ec-b2d1-28355b834ac9|ZR_SUMCYC_JOB_OK_I|2539|xsd:long|Good|2018-02-27 23:02:42|2018-02-27 23:02:42|2018-02-28 00:02:42.137000000
4374|BH14|028d7a9a-5741-4428-96e8-0a44c73800fd|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 23:02:54|2018-02-27 23:02:54|2018-02-28 00:02:54.147000000
4375|BH14|3baf3fd6-7365-4a0f-a47a-256c8a6eba65|PW_F_LCTR|9233536|xsd:double|Good|2018-02-27 23:03:11|2018-02-27 23:03:11|2018-02-28 00:03:11.150000000
4376|BH14|3baf3fd6-7365-4a0f-a47a-256c8a6eba65|PW_P_IMMAX|951|xsd:double|Good|2018-02-27 23:03:11|2018-02-27 23:03:11|2018-02-28 00:03:11.150000000
4377|BH14|3baf3fd6-7365-4a0f-a47a-256c8a6eba65|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 23:03:11|2018-02-27 23:03:11|2018-02-28 00:03:11.150000000
4378|BH14|3baf3fd6-7365-4a0f-a47a-256c8a6eba65|PW_S_PRE|12|xsd:double|Good|2018-02-27 23:03:11|2018-02-27 23:03:11|2018-02-28 00:03:11.150000000
4379|BH14|3baf3fd6-7365-4a0f-a47a-256c8a6eba65|PW_T_CYC|44.082286834717|xsd:double|Good|2018-02-27 23:03:11|2018-02-27 23:03:11|2018-02-28 00:03:11.150000000
4380|BH14|3baf3fd6-7365-4a0f-a47a-256c8a6eba65|PW_T_SUM|0.032200098038|xsd:double|Good|2018-02-27 23:03:11|2018-02-27 23:03:11|2018-02-28 00:03:11.150000000
4381|BH14|3baf3fd6-7365-4a0f-a47a-256c8a6eba65|PW_V_CF|3.677608728409|xsd:double|Good|2018-02-27 23:03:11|2018-02-27 23:03:11|2018-02-28 00:03:11.150000000
4382|BH14|86730d38-ffa3-4f55-9583-d4e2dc61fc0e|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 23:03:26|2018-02-27 23:03:26|2018-02-28 00:03:26.157000000
4383|BH14|86730d38-ffa3-4f55-9583-d4e2dc61fc0e|ZR_SUMCYC_JOB_OK_I|2540|xsd:long|Good|2018-02-27 23:03:26|2018-02-27 23:03:26|2018-02-28 00:03:26.157000000
4384|BH14|633388d1-bfef-462f-b33e-4ae1d6688846|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 23:03:38|2018-02-27 23:03:38|2018-02-28 00:03:38.160000000
4385|BH14|f7f4c8b8-3298-4c41-ad6a-65709b338c96|PW_L_B|20|xsd:double|Good|2018-02-27 23:03:55|2018-02-27 23:03:55|2018-02-28 00:03:55.200000000
4386|BH14|f7f4c8b8-3298-4c41-ad6a-65709b338c96|PW_F_LCTR|9231560|xsd:double|Good|2018-02-27 23:03:55|2018-02-27 23:03:55|2018-02-28 00:03:55.200000000
4387|BH14|f7f4c8b8-3298-4c41-ad6a-65709b338c96|PW_P_IMMAX|953|xsd:double|Good|2018-02-27 23:03:55|2018-02-27 23:03:55|2018-02-28 00:03:55.200000000
4388|BH14|f7f4c8b8-3298-4c41-ad6a-65709b338c96|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 23:03:55|2018-02-27 23:03:55|2018-02-28 00:03:55.200000000
4389|BH14|f7f4c8b8-3298-4c41-ad6a-65709b338c96|PW_T_CYC|44.107391357422|xsd:double|Good|2018-02-27 23:03:55|2018-02-27 23:03:55|2018-02-28 00:03:55.200000000
4390|BH14|f7f4c8b8-3298-4c41-ad6a-65709b338c96|PW_T_F|0.029399871826|xsd:double|Good|2018-02-27 23:03:55|2018-02-27 23:03:55|2018-02-28 00:03:55.200000000
4391|BH14|f7f4c8b8-3298-4c41-ad6a-65709b338c96|PW_T_SUM|0.030400037766|xsd:double|Good|2018-02-27 23:03:55|2018-02-27 23:03:55|2018-02-28 00:03:55.200000000
4392|BH14|f7f4c8b8-3298-4c41-ad6a-65709b338c96|PW_V_CF|3.679217576981|xsd:double|Good|2018-02-27 23:03:55|2018-02-27 23:03:55|2018-02-28 00:03:55.200000000
4393|BH14|5e1a6a73-5ffe-4f4c-aa2f-97acdb896054|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-27 23:04:10|2018-02-27 23:04:10|2018-02-28 00:04:10.207000000
4394|BH14|5e1a6a73-5ffe-4f4c-aa2f-97acdb896054|ZR_SUMCYC_JOB_OK_I|2541|xsd:long|Good|2018-02-27 23:04:10|2018-02-27 23:04:10|2018-02-28 00:04:10.207000000
4395|BH14|1da31135-c910-4de3-b52b-3b8ce93bd94c|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-27 23:04:22|2018-02-27 23:04:22|2018-02-28 00:04:22.207000000
4396|BH14|512c8b6b-8f3d-4cd6-bde8-a0e0fcba579e|PW_L_B|17|xsd:double|Good|2018-02-27 23:04:39|2018-02-27 23:04:39|2018-02-28 00:04:39.210000000
4397|BH14|512c8b6b-8f3d-4cd6-bde8-a0e0fcba579e|PW_F_LCTR|9232217|xsd:double|Good|2018-02-27 23:04:39|2018-02-27 23:04:39|2018-02-28 00:04:39.210000000
4398|BH14|512c8b6b-8f3d-4cd6-bde8-a0e0fcba579e|PW_P_IMMAX|958|xsd:double|Good|2018-02-27 23:04:39|2018-02-27 23:04:39|2018-02-28 00:04:39.210000000
4399|BH14|512c8b6b-8f3d-4cd6-bde8-a0e0fcba579e|PW_P_IMR0|1|xsd:boolean|Good|2018-02-27 23:04:39|2018-02-27 23:04:39|2018-02-28 00:04:39.210000000
4400|BH14|512c8b6b-8f3d-4cd6-bde8-a0e0fcba579e|PW_S_PRE|13|xsd:double|Good|2018-02-27 23:04:39|2018-02-27 23:04:39|2018-02-28 00:04:39.210000000
